BillDate,InvoiceNo,StockCode,Description,Quantity,UnitPrice,Total
1/4/17,CC10  ,3993,SS BABY POTATO  ,1.21,80.00,96.80
1/4/17,CC10  ,2118,SS BEANS LONG  ,0.44,109.00,47.96
1/4/17,CC10  ,3464,SS MUSK MELON  ,0.59,48.00,28.32
1/4/17,CC10  ,2123,SS SAMBAR ONION  ,0.35,94.00,32.90
1/4/17,CC10  ,2132,SS SAPOTA  ,0.66,123.00,81.18
1/4/17,CC10  ,3035,TG Assam Tea  ,1.00,155.00,155.00
1/4/17,CC10  ,3119,TG Urad White Whl 500g  ,2.00,164.00,328.00
1/4/17,CC10  ,3362,TO CUMIN PWDR  ,1.00,65.00,65.00
1/4/17,CA11  ,3999,24LM CHATPAT MAZAA BITES  ,1.00,20.00,20.00
1/4/17,CA12  ,2570,PPS ORG NIPPAT  ,1.00,70.00,70.00
1/4/17,CA13  ,3096,TG Rock Salt  ,1.00,65.00,65.00
1/4/17,CC14  ,3053,TG Honey Forest  ,1.00,165.00,132.00
1/4/17,SP15  ,3865,G10 MOONG DAL 500G  ,1.00,105.00,105.00
1/4/17,SP15  ,2186,OT BLACK MUSTARD  ,1.00,28.00,28.00
1/4/17,SP15  ,3464,SS MUSK MELON  ,0.69,48.00,33.12
1/4/17,SP15  ,2131,SS PAPAYA  ,0.61,49.00,29.89
1/4/17,CC16  ,2528,24LM GUAVA JUICE  ,1.00,109.00,109.00
1/4/17,CC16  ,2691,24LM MANGO JUICE 200ML  ,1.00,25.00,25.00
1/4/17,CC16  ,3753,AF INS CINNAMON  ,1.00,25.00,25.00
1/4/17,CC16  ,3764,AF INS MUSK  ,1.00,25.00,25.00
1/4/17,CC16  ,3755,AF INS SANDAL  ,1.00,25.00,25.00
1/4/17,CC16  ,2240,DUSG THIRD EYE CHAKRA S  ,1.00,890.00,890.00
1/4/17,CC16  ,3108,TG Sugar 500g  ,1.00,65.00,65.00
1/4/17,CC16  ,2483,VIT AMLA ALOEVERA JUICE  ,1.00,250.00,250.00
1/4/17,CC16  ,2475,VIT AMLA JUICE  ,1.00,195.00,195.00
1/4/17,CC16  ,3774,VIT DANGEE PLUS JUICE  ,1.00,290.00,290.00
1/4/17,CC16  ,2477,VIT NONI JUICE  ,1.00,350.00,350.00
1/4/17,CC16  ,3775,VIT SLEEP WELL PLUS JUICE  ,1.00,290.00,290.00
1/4/17,CA17  ,3964,AA ASSAM TEA 250G  ,1.00,295.00,236.00
1/4/17,CA18  ,2154,NRS APRICOT BAR 1  ,1.00,70.00,70.00
1/4/17,CA18  ,2119,SS LEMON  ,0.14,145.00,20.30
1/4/17,CA18  ,3053,TG Honey Forest  ,1.00,165.00,165.00
1/4/17,CA18  ,3096,TG Rock Salt  ,1.00,65.00,65.00
1/4/17,CA19  ,2078,SS MINT  ,1.00,17.00,17.00
1/4/17,CA19  ,2026,Thai FOP Green Tea  ,2.00,141.00,282.00
1/4/17,CA20  ,3763,AF INS JASMINE  ,1.00,25.00,25.00
1/4/17,CA20  ,3274,ARYA ROCK SALT CRYSTAL  ,1.00,62.00,62.00
1/4/17,CA20  ,3898,G10 FLAX SEED 500G  ,1.00,140.00,140.00
1/4/17,CC21  ,579,24LM Puffed Rice  ,1.00,40.00,40.00
1/4/17,CC21  ,1150,Arya Coconut Oil 500  ,1.00,195.00,195.00
1/4/17,CC21  ,1188,Arya Flaxseed Chtny Pwdr 200  ,1.00,90.00,90.00
1/4/17,CC21  ,1132,Arya Jaggry Lump  ,1.00,125.00,125.00
1/4/17,CC21  ,1187,Arya MIXED DAL Chutney Pwdr 200  ,1.00,85.00,85.00
1/4/17,CC21  ,3879,G10 BESAN 500G  ,1.00,115.00,115.00
1/4/17,CC21  ,3871,G10 URAD DAL 500G  ,1.00,120.00,120.00
1/4/17,CC21  ,4008,NRS CHOCOLATE COCONUT COOKIES  ,1.00,220.00,220.00
1/4/17,CC21  ,3809,OP MONTEREY JACK CHEESE 200G  ,1.00,210.00,210.00
1/4/17,CC21  ,1346,OT Chana Kabuli  ,1.00,150.00,150.00
1/4/17,CC21  ,2180,OT MOONG WHOLE 1KG  ,1.00,250.00,250.00
1/4/17,CC21  ,2514,PPS VANGIBATH PWDR 100G  ,1.00,62.00,62.00
1/4/17,CC21  ,3647,SO CTC TEA  ,1.00,161.00,161.00
1/4/17,CC21  ,2118,SS BEANS LONG  ,0.50,109.00,53.96
1/4/17,CC21  ,2098,SS BITTER GOURD  ,0.34,83.00,27.81
1/4/17,CC21  ,2108,SS BRINJAL GREEN LONG  ,0.48,80.00,38.40
1/4/17,CC21  ,2162,SS BRINJAL ROUND  ,0.55,73.00,40.15
1/4/17,CC21  ,2095,SS CUCUMBER GREEN  ,0.48,46.00,22.08
1/4/17,CC21  ,2115,SS DRUMSTICK  ,0.13,116.00,15.08
1/4/17,CC21  ,2093,SS ENG CUCUMBER  ,0.39,48.00,18.72
1/4/17,CC21  ,3043,TG Channa Dal 500g  ,1.00,85.00,85.00
1/4/17,CC21  ,3053,TG Honey Forest  ,1.00,165.00,165.00
1/4/17,CC21  ,3077,TG Mango Pickle  ,1.00,99.00,99.00
1/4/17,CC21  ,3122,TG Wheat Grass Pwdr  ,1.00,285.00,285.00
1/4/17,CA22  ,665,24LM Mango Juice  ,1.00,109.00,109.00
1/4/17,CC23  ,3823,ARYA COW GHEE 200ML  ,1.00,230.00,230.00
1/4/17,CC23  ,3889,G10 RAGI FLOUR 500G  ,1.00,50.00,50.00
1/4/17,CC23  ,3812,HHF EGGS P  ,1.00,130.00,130.00
1/4/17,CC23  ,481,PPS Bengal Gram  ,1.00,98.00,98.00
1/4/17,CC23  ,2118,SS BEANS LONG  ,0.31,109.00,33.79
1/4/17,CC23  ,2147,SS BEET ROOT  ,0.19,65.00,12.03
1/4/17,CC23  ,3296,SS CABBAGE RED  ,0.40,100.00,40.00
1/4/17,CC23  ,2116,SS CAPSICUM GREEN  ,0.13,85.00,11.05
1/4/17,CC23  ,2093,SS ENG CUCUMBER  ,1.16,48.00,55.44
1/4/17,CC23  ,2119,SS LEMON  ,0.14,145.00,20.30
1/4/17,CC23  ,2078,SS MINT  ,1.00,17.00,17.00
1/4/17,CC23  ,3464,SS MUSK MELON  ,0.56,48.00,26.88
1/4/17,CC23  ,3062,TG Gr Moong Whl 500g  ,1.00,119.00,119.00
1/4/17,CC23  ,3073,TG Kabuli Channa 500g  ,1.00,95.00,95.00
1/4/17,CC24  ,3990,SO QUINOA  ,1.00,355.00,355.00
1/4/17,CC25  ,3847,G10 CINNAMON PWDR 100G  ,1.00,95.00,95.00
1/4/17,CC25  ,3606,OW HEAL SHATAVARI A PLUS  ,1.00,299.00,299.00
1/4/17,CC25  ,3586,OW REAL TULSI LEMON 25  ,1.00,149.00,149.00
1/4/17,CA26  ,3274,ARYA ROCK SALT CRYSTAL  ,1.00,62.00,62.00
1/4/17,CA26  ,3096,TG Rock Salt  ,1.00,65.00,65.00
1/4/17,CC27  ,579,24LM Puffed Rice  ,1.00,40.00,40.00
1/4/17,CC27  ,2282,ARYA GN OIL 500ML  ,1.00,165.00,165.00
1/4/17,CC27  ,3870,G10 TOOR DAL 1KG  ,1.00,265.00,265.00
1/4/17,CC27  ,3664,SO HEENG 25G  ,1.00,58.00,58.00
1/4/17,CC27  ,2152,SS MOSAMBI  ,1.26,120.00,151.20
1/4/17,CC27  ,3078,TG Masala Papad  ,1.00,65.00,65.00
1/4/17,CC27  ,3344,TO MASOOR WHOLE  ,1.00,95.00,95.00
1/4/17,CC28  ,1235,NRS Sunflower Seeds  ,1.00,180.00,144.00
1/4/17,CC29  ,3822,ARYA COW GHEE 500ML  ,1.00,555.00,555.00
1/4/17,CA30  ,3365,TO FLAXSEED  ,1.00,35.00,35.00
1/4/17,CC31  ,665,24LM Mango Juice  ,1.00,109.00,109.00
1/4/17,CC31  ,3830,BNW DISHWASH LIQ 750ML  ,1.00,220.00,220.00
1/4/17,CC31  ,2492,OT MIX DAL 500G  ,1.00,130.00,130.00
1/4/17,CC31  ,3512,RE LEMON & TT SHAMPOO 30ML  ,1.00,60.00,60.00
1/4/17,CC31  ,3730,SO BASMATI RICE PRM  ,1.00,207.00,207.00
1/4/17,CC31  ,3700,SO BROWN SUGAR  ,1.00,140.00,140.00
1/4/17,CC31  ,3697,SO ROCK SALT 1KG  ,1.00,63.00,63.00
1/4/17,CC31  ,3724,SO TOMATO SAUCE  ,1.00,167.00,167.00
1/4/17,CC31  ,3039,TG Besan  ,1.00,79.00,79.00
1/4/17,CC31  ,3055,TG Foxtail Millet 500g  ,1.00,60.00,60.00
1/4/17,CC31  ,3096,TG Rock Salt  ,1.00,65.00,65.00
1/4/17,CC31  ,3102,TG SM Rice 1Kg  ,2.00,85.00,170.00
1/4/17,CC31  ,3112,TG Tur Dal 1Kg  ,1.00,199.00,199.00
1/4/17,CC32  ,3819,ARYA CASTOR OIL 200ML  ,1.00,99.00,99.00
1/4/17,CC32  ,3693,SO CARDAMOM GREEN  ,1.00,155.00,155.00
1/4/17,CC32  ,3068,TG Jaggery Pwdr  ,1.00,69.00,69.00
1/4/17,CC33  ,3820,ARYA COCONUT OIL 1L  ,1.00,375.00,375.00
1/4/17,CC33  ,490,PPS Castor Oil  ,1.00,120.00,120.00
1/4/17,CC33  ,3736,SO COW GHEE 500ML  ,1.00,448.00,448.00
1/4/17,CC33  ,3114,TG Turmeric Pwdr  ,1.00,39.00,39.00
1/4/17,CC33  ,3371,TO MUSTARD OIL  ,1.00,145.00,145.00
1/4/17,CC34  ,3906,G10 ROCK SALT 1KG  ,1.00,85.00,85.00
1/4/17,CC34  ,470,PPS Ragi Flr  ,2.00,85.00,170.00
1/4/17,CC34  ,3664,SO HEENG 25G  ,1.00,58.00,58.00
1/4/17,CC35  ,3822,ARYA COW GHEE 500ML  ,1.00,555.00,555.00
1/4/17,CC35  ,1152,Arya GN Oil 1ltr  ,2.00,320.00,640.00
1/4/17,CC35  ,3270,ARYA PEANUT CHIKKI 100G  ,2.00,48.00,96.00
1/4/17,CC35  ,3769,BNW SOAPNUT PWDR 250G  ,2.00,170.00,340.00
1/4/17,CC35  ,3882,G10 IDLI RAVA 500G  ,2.00,52.00,104.00
1/4/17,CC35  ,3156,LF FOOT - HEEL CARE BALM  ,1.00,155.00,155.00
1/4/17,CC35  ,3697,SO ROCK SALT 1KG  ,1.00,63.00,63.00
1/4/17,CC35  ,3124,TG Atta 1kg  ,2.00,59.00,118.00
1/4/17,CC35  ,3048,TG Cumin  ,1.00,56.00,56.00
1/4/17,CC35  ,3083,TG Mustard  ,1.00,35.00,35.00
1/4/17,CC35  ,3092,TG Peanuts 500g  ,1.00,105.00,105.00
1/4/17,CC35  ,3095,TG Rice Flour  ,2.00,41.00,82.00
1/4/17,CC35  ,3104,TG SM Rice HP 1Kg  ,2.00,85.00,170.00
1/4/17,CC35  ,3109,TG Sugar 1Kg  ,2.00,123.00,246.00
1/4/17,CC35  ,3112,TG Tur Dal 1Kg  ,2.00,199.00,398.00
1/4/17,CC35  ,3117,TG Urad White Split 500g  ,2.00,164.00,328.00
1/4/17,CC35  ,3315,TO SUJI 1KG  ,1.00,88.00,88.00
1/4/17,CA36  ,2691,24LM MANGO JUICE 200ML  ,1.00,25.00,25.00
1/4/17,CA36  ,471,PPS Atta  ,1.00,58.00,58.00
1/4/17,CA36  ,2580,RAD INDIGO LEAF POWDER  ,1.00,200.00,200.00
1/4/17,CA36  ,2108,SS BRINJAL GREEN LONG  ,0.38,80.00,30.40
1/4/17,CA36  ,2121,SS GARLIC  ,0.06,254.00,13.97
1/4/17,CA36  ,2090,SS GINGER  ,0.08,120.00,9.60
1/4/17,CC37  ,1158,Arya Chilli Byadagi  ,1.00,95.00,95.00
1/4/17,CC37  ,3486,FP LOW CUT SOCKS BW-US  ,1.00,140.00,140.00
1/4/17,CC37  ,3664,SO HEENG 25G  ,1.00,58.00,58.00
1/4/17,CC37  ,3843,SS BABY CORN P  ,1.00,40.00,40.00
1/4/17,CC37  ,3096,TG Rock Salt  ,2.00,65.00,130.00
1/4/17,CA38  ,2093,SS ENG CUCUMBER  ,1.04,48.00,49.68
1/4/17,CA38  ,2293,SS GRAPES WHT  ,0.44,189.00,83.16
1/4/17,CC39  ,3812,HHF EGGS P  ,1.00,130.00,130.00
1/4/17,CC39  ,2120,SS COCONUT  ,1.00,27.00,27.00
1/4/17,CC39  ,4003,VF COCONUT OIL 1L  ,1.00,325.00,325.00
1/4/17,CC40  ,1114,Arya Bajra WHOLE  ,1.00,40.00,40.00
1/4/17,CC40  ,3517,ARYA WHITE JOWAR 1KG  ,1.00,90.00,90.00
1/4/17,CC40  ,1348,OT Dalia  ,1.00,49.00,49.00
1/4/17,CC40  ,3568,OT RED RICE  ,1.00,92.00,92.00
1/4/17,CC40  ,463,PPS Fried Gram  ,1.00,105.00,105.00
1/4/17,CC40  ,2132,SS SAPOTA  ,0.56,123.00,68.27
1/4/17,CC40  ,3090,TG Ragi Whl  ,1.00,49.00,49.00
1/4/17,CC40  ,3341,TO MOONG SPLIT CHILKA  ,1.00,95.00,95.00
1/4/17,CC40  ,3326,TO PEARL BARLEY  ,1.00,65.00,65.00
1/4/17,CA41  ,3836,TO HONEY JAMUN  ,1.00,160.00,160.00
1/4/17,CC42  ,2528,24LM GUAVA JUICE  ,1.00,109.00,87.20
1/4/17,CC42  ,3823,ARYA COW GHEE 200ML  ,1.00,230.00,184.00
1/4/17,CC42  ,1231,NRS Honey Roasted Almonds  ,1.00,230.00,184.00
1/4/17,CC42  ,1230,NRS Honey Roasted Walnuts  ,1.00,250.00,200.00
1/4/17,CC42  ,2570,PPS ORG NIPPAT  ,1.00,70.00,56.00
1/4/17,CC42  ,3640,SO HONEY 500G  ,1.00,292.00,233.60
2/4/17,CC43  ,2107,SS BHENDI  ,0.54,78.00,42.12
2/4/17,CC43  ,2096,SS BOTTLE GOURD  ,0.42,52.00,21.58
2/4/17,CC43  ,2114,SS CHILLI GREEN  ,0.36,85.00,30.18
2/4/17,CC43  ,2076,SS CORIANDER  ,1.00,35.00,35.00
2/4/17,CC43  ,2090,SS GINGER  ,0.05,120.00,6.00
2/4/17,CC43  ,2119,SS LEMON  ,0.12,145.00,17.40
2/4/17,CC43  ,2122,SS ONION  ,1.10,48.00,52.80
2/4/17,CC43  ,2089,SS RADISH WHITE KG  ,0.24,48.00,11.52
2/4/17,CC43  ,2097,SS RIDGE GOURD  ,0.39,63.00,24.57
2/4/17,CC43  ,2111,SS TOMATO FRM  ,0.96,46.00,43.93
2/4/17,CC43  ,3465,SS TOMATO GREEN  ,0.10,44.00,4.18
2/4/17,CC43  ,2109,SS TOMATO NATI  ,0.19,48.00,9.12
2/4/17,CC44  ,3823,ARYA COW GHEE 200ML  ,1.00,230.00,230.00
2/4/17,CC44  ,2996,DD REMIX  ,1.00,140.00,140.00
2/4/17,CC44  ,3154,LF ALOEVERA GEL  ,1.00,225.00,225.00
2/4/17,CC44  ,2576,RAD HC MAHOGANY  ,1.00,600.00,600.00
2/4/17,CC44  ,2572,RAD HC SOFT BLACK  ,1.00,600.00,600.00
2/4/17,CC44  ,3634,SO ALMONDS  ,1.00,299.00,299.00
2/4/17,CC44  ,2118,SS BEANS LONG  ,0.78,109.00,84.48
2/4/17,CC44  ,2107,SS BHENDI  ,0.58,78.00,44.85
2/4/17,CC44  ,2076,SS CORIANDER  ,1.00,35.00,35.00
2/4/17,CC44  ,2293,SS GRAPES WHT  ,0.88,189.00,166.32
2/4/17,CC44  ,2119,SS LEMON  ,0.17,145.00,24.65
2/4/17,CC44  ,2080,SS METHI  ,1.00,32.00,32.00
2/4/17,CC44  ,2122,SS ONION  ,1.06,48.00,50.64
2/4/17,CC44  ,2294,SS ORANGE  ,1.22,125.00,152.50
2/4/17,CC44  ,2079,SS PALAK  ,1.00,28.00,28.00
2/4/17,CC44  ,2137,SS WATER MELON  ,2.81,35.00,98.35
2/4/17,CC44  ,3053,TG Honey Forest  ,1.00,165.00,165.00
2/4/17,CO45  ,1152,Arya GN Oil 1ltr  ,1.00,320.00,320.00
2/4/17,CO45  ,3568,OT RED RICE  ,1.00,92.00,92.00
2/4/17,CO45  ,3607,OW HEAL ASHWAGANDHA W PLUS  ,1.00,299.00,299.00
2/4/17,CO45  ,490,PPS Castor Oil  ,1.00,120.00,120.00
2/4/17,CO45  ,464,PPS Peanut  ,2.00,125.00,250.00
2/4/17,CO45  ,466,PPS Tamarind  ,1.00,105.00,105.00
2/4/17,CO45  ,465,PPS Tur Dal  ,1.00,145.00,145.00
2/4/17,CO45  ,2081,SS AMARANTHUS  ,1.00,25.00,25.00
2/4/17,CO45  ,2105,SS ASHGOURD  ,1.02,49.00,49.74
2/4/17,CO45  ,2112,SS BANANA STEM  ,1.00,25.00,25.00
2/4/17,CO45  ,2129,SS BANANA YALAKKI  ,1.24,125.00,155.00
2/4/17,CO45  ,2103,SS BEANS  ,0.56,120.00,67.20
2/4/17,CO45  ,2107,SS BHENDI  ,0.52,78.00,40.56
2/4/17,CO45  ,2096,SS BOTTLE GOURD  ,0.41,52.00,21.32
2/4/17,CO45  ,2162,SS BRINJAL ROUND  ,0.38,73.00,27.74
2/4/17,CO45  ,2116,SS CAPSICUM GREEN  ,0.13,85.00,10.63
2/4/17,CO45  ,2114,SS CHILLI GREEN  ,0.32,85.00,26.78
2/4/17,CO45  ,2076,SS CORIANDER  ,1.00,35.00,35.00
2/4/17,CO45  ,2148,SS CORN PCS  ,4.00,25.00,100.00
2/4/17,CO45  ,2095,SS CUCUMBER GREEN  ,0.26,52.00,13.52
2/4/17,CO45  ,2077,SS CURRY LEAVES BUNCH  ,1.00,20.00,20.00
2/4/17,CO45  ,2115,SS DRUMSTICK  ,0.16,116.00,18.56
2/4/17,CO45  ,2127,SS KNOL KHOL  ,0.29,56.00,15.96
2/4/17,CO45  ,2119,SS LEMON  ,0.38,145.00,55.10
2/4/17,CO45  ,2080,SS METHI  ,1.00,32.00,32.00
2/4/17,CO45  ,2078,SS MINT  ,1.00,25.00,25.00
2/4/17,CO45  ,2079,SS PALAK  ,1.00,28.00,28.00
2/4/17,CO45  ,2124,SS POTATO  ,0.71,52.00,36.92
2/4/17,CO45  ,2089,SS RADISH WHITE KG  ,0.29,48.00,13.92
2/4/17,CO45  ,2097,SS RIDGE GOURD  ,0.48,63.00,30.24
2/4/17,CO45  ,2109,SS TOMATO NATI  ,0.79,48.00,37.68
2/4/17,CO45  ,2194,SS VALOR  ,0.34,78.00,26.52
2/4/17,CO45  ,2137,SS WATER MELON  ,2.91,35.00,101.85
2/4/17,CO45  ,3338,TO CHICKPEA KABULI 500G  ,1.00,140.00,140.00
2/4/17,CO45  ,3353,TO SUGAR 1KG  ,1.00,120.00,120.00
2/4/17,CA46  ,3903,G10 WHITE POHA 500G  ,1.00,55.00,55.00
2/4/17,CA46  ,3793,OT MUSTARD OIL 1  ,1.00,275.00,275.00
2/4/17,CA46  ,2107,SS BHENDI  ,0.34,78.00,26.52
2/4/17,CA46  ,2096,SS BOTTLE GOURD  ,0.43,52.00,22.10
2/4/17,CA46  ,2162,SS BRINJAL ROUND  ,0.29,73.00,20.81
2/4/17,CA46  ,2093,SS ENG CUCUMBER  ,0.42,48.00,20.16
2/4/17,CA46  ,2121,SS GARLIC  ,0.21,254.00,52.07
2/4/17,CA46  ,2150,SS GUAVA  ,0.36,78.00,28.08
2/4/17,CA46  ,2600,SS MUSHROOM OYSTER  ,1.00,60.00,60.00
2/4/17,CA46  ,2122,SS ONION  ,0.67,48.00,31.92
2/4/17,CA46  ,2131,SS PAPAYA  ,0.63,65.00,40.63
2/4/17,CA46  ,2124,SS POTATO  ,0.66,52.00,34.06
2/4/17,CA46  ,2109,SS TOMATO NATI  ,0.32,48.00,15.12
2/4/17,CA46  ,3048,TG Cumin  ,1.00,56.00,56.00
2/4/17,CA46  ,3323,TO POHA RED  ,1.00,60.00,60.00
2/4/17,CA46  ,4000,VF MILK 1L  ,1.00,80.00,80.00
2/4/17,CC47  ,2692,24LM APPLE JUICE 200ML  ,1.00,35.00,35.00
2/4/17,CC47  ,3623,OW HEAL WOMEN TONE  ,1.00,299.00,299.00
2/4/17,CC47  ,2983,SS BANANA FLOWER  ,2.00,25.00,50.00
2/4/17,CC47  ,2103,SS BEANS  ,0.61,120.00,72.60
2/4/17,CC47  ,2098,SS BITTER GOURD  ,0.53,83.00,43.99
2/4/17,CC47  ,2162,SS BRINJAL ROUND  ,0.55,73.00,40.15
2/4/17,CC47  ,2092,SS CARROT  ,1.22,89.00,108.14
2/4/17,CC47  ,2106,SS COCCINIA  ,0.72,55.00,39.33
2/4/17,CC47  ,2076,SS CORIANDER  ,1.00,35.00,35.00
2/4/17,CC47  ,2095,SS CUCUMBER GREEN  ,0.93,52.00,48.10
2/4/17,CC47  ,2077,SS CURRY LEAVES BUNCH  ,1.00,20.00,20.00
2/4/17,CC47  ,2115,SS DRUMSTICK  ,0.19,116.00,21.46
2/4/17,CC47  ,2091,SS ELEPHANT FOOT YAM  ,1.05,95.00,99.75
2/4/17,CC47  ,2293,SS GRAPES WHT  ,0.98,178.00,174.44
2/4/17,CC47  ,2150,SS GUAVA  ,0.95,78.00,73.71
2/4/17,CC47  ,2127,SS KNOL KHOL  ,0.71,56.00,39.48
2/4/17,CC47  ,2119,SS LEMON  ,0.89,145.00,128.33
2/4/17,CC47  ,2080,SS METHI  ,2.00,32.00,64.00
2/4/17,CC47  ,2078,SS MINT  ,2.00,25.00,50.00
2/4/17,CC47  ,2152,SS MOSAMBI  ,1.19,125.00,148.75
2/4/17,CC47  ,3464,SS MUSK MELON  ,0.91,48.00,43.44
2/4/17,CC47  ,2294,SS ORANGE  ,1.41,125.00,176.25
2/4/17,CC47  ,2167,SS POMOGRANATE  ,1.63,200.00,325.00
2/4/17,CC47  ,2104,SS PUMPKIN  ,0.76,65.00,49.08
2/4/17,CC47  ,2089,SS RADISH WHITE KG  ,0.55,48.00,26.40
2/4/17,CC47  ,3470,SS RAW BANANA PCS  ,3.00,15.00,45.00
2/4/17,CC47  ,2614,SS RAW MANGO KG  ,1.46,85.00,124.10
2/4/17,CC47  ,2097,SS RIDGE GOURD  ,0.59,63.00,37.17
2/4/17,CC47  ,2194,SS VALOR  ,0.62,78.00,48.36
2/4/17,CC47  ,3376,TO ITALIAN SEASONING  ,1.00,199.00,159.20
2/4/17,CC47  ,2475,VIT AMLA JUICE  ,1.00,195.00,195.00
2/4/17,CC48  ,2566,SS AMLA  ,0.13,100.00,13.00
2/4/17,CC48  ,3993,SS BABY POTATO  ,0.11,80.00,8.80
2/4/17,CC48  ,2129,SS BANANA YALAKKI  ,1.09,125.00,135.63
2/4/17,CC48  ,2103,SS BEANS  ,0.47,82.00,38.13
2/4/17,CC48  ,2107,SS BHENDI  ,0.28,78.00,21.45
2/4/17,CC48  ,2098,SS BITTER GOURD  ,0.34,83.00,27.81
2/4/17,CC48  ,2096,SS BOTTLE GOURD  ,0.53,52.00,27.30
2/4/17,CC48  ,2092,SS CARROT  ,0.43,89.00,38.27
2/4/17,CC48  ,2106,SS COCCINIA  ,0.36,55.00,19.80
2/4/17,CC48  ,2127,SS KNOL KHOL  ,0.28,56.00,15.40
2/4/17,CC48  ,2122,SS ONION  ,0.43,48.00,20.64
2/4/17,CC48  ,2109,SS TOMATO NATI  ,0.25,48.00,12.00
2/4/17,CC48  ,2194,SS VALOR  ,0.35,78.00,26.91
2/4/17,CC49  ,2129,SS BANANA YALAKKI  ,0.83,125.00,103.13
2/4/17,CC49  ,2103,SS BEANS  ,1.08,82.00,88.56
2/4/17,CC49  ,2147,SS BEET ROOT  ,1.01,65.00,65.65
2/4/17,CC49  ,2162,SS BRINJAL ROUND  ,1.08,73.00,78.84
2/4/17,CC49  ,2092,SS CARROT  ,1.06,89.00,93.90
2/4/17,CC49  ,2106,SS COCCINIA  ,0.89,55.00,48.95
2/4/17,CC49  ,2115,SS DRUMSTICK  ,0.21,116.00,24.36
2/4/17,CC49  ,2090,SS GINGER  ,0.06,120.00,7.20
2/4/17,CC49  ,2127,SS KNOL KHOL  ,0.74,56.00,41.44
2/4/17,CC49  ,2119,SS LEMON  ,0.20,145.00,29.00
2/4/17,CC49  ,2078,SS MINT  ,1.00,25.00,25.00
2/4/17,CC49  ,2122,SS ONION  ,1.18,48.00,56.64
2/4/17,CC49  ,3958,SS PINEAPPLE KG  ,0.35,85.00,29.75
2/4/17,CC49  ,2124,SS POTATO  ,0.74,52.00,38.48
2/4/17,CC49  ,2089,SS RADISH WHITE KG  ,0.71,48.00,34.08
2/4/17,CC49  ,2132,SS SAPOTA  ,0.24,123.00,29.52
2/4/17,CC49  ,2109,SS TOMATO NATI  ,1.05,48.00,50.16
2/4/17,CC49  ,2194,SS VALOR  ,0.29,78.00,22.62
2/4/17,CC49  ,4000,VF MILK 1L  ,2.00,80.00,160.00
2/4/17,CA50  ,3843,SS BABY CORN P  ,2.00,40.00,80.00
2/4/17,CA50  ,2103,SS BEANS  ,0.96,82.00,78.31
2/4/17,CA50  ,2096,SS BOTTLE GOURD  ,0.87,52.00,45.24
2/4/17,CA50  ,2116,SS CAPSICUM GREEN  ,0.36,85.00,30.18
2/4/17,CA50  ,2114,SS CHILLI GREEN  ,0.15,85.00,12.33
2/4/17,CA50  ,2076,SS CORIANDER  ,2.00,35.00,70.00
2/4/17,CA50  ,2095,SS CUCUMBER GREEN  ,0.94,52.00,48.88
2/4/17,CA50  ,2119,SS LEMON  ,0.30,145.00,43.50
2/4/17,CA50  ,2078,SS MINT  ,1.00,25.00,25.00
2/4/17,CA50  ,3779,SS ONION GREEN BUNCH  ,1.00,28.00,28.00
2/4/17,CA50  ,2294,SS ORANGE  ,1.59,125.00,198.13
2/4/17,CA50  ,3465,SS TOMATO GREEN  ,0.52,44.00,22.88
2/4/17,CA50  ,2137,SS WATER MELON  ,7.45,35.00,260.75
2/4/17,CC51  ,3843,SS BABY CORN P  ,1.00,40.00,40.00
2/4/17,CC51  ,2103,SS BEANS  ,0.50,82.00,41.00
2/4/17,CC51  ,2096,SS BOTTLE GOURD  ,0.52,52.00,27.04
2/4/17,CC51  ,2092,SS CARROT  ,0.64,89.00,56.96
2/4/17,CC51  ,2106,SS COCCINIA  ,0.43,55.00,23.65
2/4/17,CC51  ,2121,SS GARLIC  ,0.21,254.00,53.34
2/4/17,CC51  ,2127,SS KNOL KHOL  ,0.64,56.00,35.84
2/4/17,CC51  ,2079,SS PALAK  ,1.00,28.00,28.00
2/4/17,CC51  ,2089,SS RADISH WHITE KG  ,0.34,48.00,16.32
2/4/17,CC51  ,3112,TG Tur Dal 1Kg  ,1.00,199.00,199.00
2/4/17,CC52  ,3812,HHF EGGS P  ,2.00,130.00,260.00
2/4/17,CC52  ,2111,SS TOMATO FRM  ,1.40,46.00,64.40
2/4/17,CC52  ,4000,VF MILK 1L  ,2.00,80.00,160.00
2/4/17,CA53  ,2948,MO Bobblers  ,1.00,625.00,625.00
2/4/17,CA53  ,2950,MO Vroom  ,1.00,470.00,470.00
2/4/17,CA53  ,2129,SS BANANA YALAKKI  ,1.05,125.00,130.63
2/4/17,CC54  ,3999,24LM CHATPAT MAZAA BITES  ,1.00,20.00,20.00
2/4/17,CC54  ,3995,24LM PONGAL RTC  ,1.00,99.00,99.00
2/4/17,CC54  ,1123,Arya Cowpea White  ,1.00,81.00,81.00
2/4/17,CC54  ,3863,G10 HORSE GRAM 500G  ,1.00,60.00,60.00
2/4/17,CC54  ,3812,HHF EGGS P  ,1.00,130.00,130.00
2/4/17,CC54  ,1337,OT Moong Whl 500G  ,1.00,125.00,125.00
2/4/17,CC54  ,2680,PPS COCONUT CRISPS PINEAPPLE  ,1.00,45.00,45.00
