PC_NAME,PARTY_ABB,TOTAL_VOTES_POLLED,ST_NAME,MONTH,YEAR,WINNER,MARGIN
DHUBRI,AGP,15842.0,ASSAM,5,2016,AIUDF,0
DHUBRI,NOTA,9109.0,ASSAM,5,2016,AIUDF,0
DHUBRI,AITC,7754.0,ASSAM,5,2016,AIUDF,0
DHUBRI,NPEP,6979.0,ASSAM,5,2016,AIUDF,0
DHUBRI,CPI,6792.0,ASSAM,5,2016,AIUDF,0
DHUBRI,SUCI,5088.0,ASSAM,5,2016,AIUDF,0
DHUBRI,RPI(A),2517.0,ASSAM,5,2016,AIUDF,0
DHUBRI,BhaRP,2025.0,ASSAM,5,2016,AIUDF,0
DHUBRI,SP,1667.0,ASSAM,5,2016,AIUDF,0
DHUBRI,NCP,971.0,ASSAM,5,2016,AIUDF,0
DHUBRI,RsSC,851.0,ASSAM,5,2016,AIUDF,0
DHUBRI,CPM,669.0,ASSAM,5,2016,AIUDF,0
DHUBRI,JnCP,492.0,ASSAM,5,2016,AIUDF,0
DHUBRI,TNRMPI,487.0,ASSAM,5,2016,AIUDF,0
DHUBRI,JMBP,457.0,ASSAM,5,2016,AIUDF,0
DHUBRI,aicp,252.0,ASSAM,5,2016,AIUDF,0
DHUBRI,IUML,250.0,ASSAM,5,2016,AIUDF,0
DHAURAHRA,BJP,448251.0,UTTAR PRADESH,3,2017,BJP,175812
DHAURAHRA,SP,272439.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,BSP,272005.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,INC,59082.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,LD,13279.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,NOTA,11553.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,IND,10748.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,BSRD,6321.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,RLD,3730.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,PECP,3514.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,SARSAMP,2700.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,CPI(ML)(L),2628.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,CPM,1997.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,JAM,1207.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,SHS,913.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,RPI(A),621.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,jhspt,549.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,SWPI,483.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,RAJAP,471.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,BKrD,470.0,UTTAR PRADESH,3,2017,BJP,0
DHAURAHRA,UPRP,455.0,UTTAR PRADESH,3,2017,BJP,0
DHARMAPURI,ADMK,400763.0,TAMIL NADU,5,2016,ADMK,6974
DHARMAPURI,DMK,393789.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,PMK,285948.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,VCK,33632.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,DMDK,29596.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,IND,15421.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,NOTA,11600.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,KMDK,7432.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,CPI,5624.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,BJP,4982.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,ntk,4600.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,BSP,3068.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,YSP,1354.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,GMI,1256.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,NCP,1123.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,IJK,733.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,TMK,536.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,GPI,268.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,UCPI,258.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,JD(S),193.0,TAMIL NADU,5,2016,ADMK,0
DHARMAPURI,SP,164.0,TAMIL NADU,5,2016,ADMK,0
DEORIA,BJP,396603.0,UTTAR PRADESH,3,2017,BJP,184239
DEORIA,SP,212364.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,BSP,150553.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,IND,87399.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,INC,61211.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,NINSHAD,29759.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,PECP,19045.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,NOTA,11038.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,CPI,6826.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,RLD,4542.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,BaSaPa,2409.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,NCP,2361.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,BMUP,2359.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,AIMIM,1820.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,JANADIP,1381.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,LD,1271.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,RPI(A),816.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,BaSaP,815.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,SARSAMP,746.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,MOP,657.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,RAJAP,604.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,MAHAD,523.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,BSCP,455.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,ADUP,442.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,POOPEP,379.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,bjdi,365.0,UTTAR PRADESH,3,2017,BJP,0
DEORIA,BJS,234.0,UTTAR PRADESH,3,2017,BJP,0
DARJILING,AITC,370964.0,WEST BENGAL,5,2016,AITC,117407
DARJILING,GOJAM,253557.0,WEST BENGAL,5,2016,AITC,0
DARJILING,INC,159599.0,WEST BENGAL,5,2016,AITC,0
DARJILING,CPM,135584.0,WEST BENGAL,5,2016,AITC,0
DARJILING,BJP,112634.0,WEST BENGAL,5,2016,AITC,0
DARJILING,IND,108910.0,WEST BENGAL,5,2016,AITC,0
DARJILING,NOTA,28075.0,WEST BENGAL,5,2016,AITC,0
DARJILING,grac,12001.0,WEST BENGAL,5,2016,AITC,0
DARJILING,JDP,4214.0,WEST BENGAL,5,2016,AITC,0
DARJILING,BSP,4137.0,WEST BENGAL,5,2016,AITC,0
DARJILING,KPPU,2464.0,WEST BENGAL,5,2016,AITC,0
DARJILING,CPI(ML)(L),1596.0,WEST BENGAL,5,2016,AITC,0
DARJILING,SUCI,1577.0,WEST BENGAL,5,2016,AITC,0
DARJILING,BMUP,1474.0,WEST BENGAL,5,2016,AITC,0
DARJILING,JMM,618.0,WEST BENGAL,5,2016,AITC,0
DARJILING,AMB,491.0,WEST BENGAL,5,2016,AITC,0
DARJILING,ABHM,334.0,WEST BENGAL,5,2016,AITC,0
DARBHANGA,RJD,279881.0,BIHAR,11,2015,RJD,50478
DARBHANGA,BJP,229403.0,BIHAR,11,2015,RJD,0
DARBHANGA,JD(U),120914.0,BIHAR,11,2015,RJD,0
DARBHANGA,IND,77128.0,BIHAR,11,2015,RJD,0
DARBHANGA,LJP,37341.0,BIHAR,11,2015,RJD,0
DARBHANGA,HAMS,36066.0,BIHAR,11,2015,RJD,0
DARBHANGA,NOTA,27075.0,BIHAR,11,2015,RJD,0
DARBHANGA,JAPL,12083.0,BIHAR,11,2015,RJD,0
DARBHANGA,BSP,11029.0,BIHAR,11,2015,RJD,0
DARBHANGA,CPM,7818.0,BIHAR,11,2015,RJD,0
DARBHANGA,CPI(ML)(L),7632.0,BIHAR,11,2015,RJD,0
DARBHANGA,CPI,5828.0,BIHAR,11,2015,RJD,0
DARBHANGA,SHS,2705.0,BIHAR,11,2015,RJD,0
DARBHANGA,SKLP,2332.0,BIHAR,11,2015,RJD,0
DARBHANGA,SP,2121.0,BIHAR,11,2015,RJD,0
DARBHANGA,GJDS,1829.0,BIHAR,11,2015,RJD,0
DARBHANGA,NJPI,1245.0,BIHAR,11,2015,RJD,0
DARBHANGA,BJND,750.0,BIHAR,11,2015,RJD,0
DARBHANGA,NCP,517.0,BIHAR,11,2015,RJD,0
DARBHANGA,HCP,466.0,BIHAR,11,2015,RJD,0
DARBHANGA,RPI(A),244.0,BIHAR,11,2015,RJD,0
DARBHANGA,lad,173.0,BIHAR,11,2015,RJD,0
CUDDALORE,DMK,376870.0,TAMIL NADU,5,2016,DMK,6793
CUDDALORE,ADMK,370077.0,TAMIL NADU,5,2016,DMK,0
CUDDALORE,PMK,118803.0,TAMIL NADU,5,2016,DMK,0
CUDDALORE,DMDK,72692.0,TAMIL NADU,5,2016,DMK,0
CUDDALORE,tavk,30528.0,TAMIL NADU,5,2016,DMK,0
CUDDALORE,TMC(M),20608.0,TAMIL NADU,5,2016,DMK,0
CUDDALORE,ntk,18454.0,TAMIL NADU,5,2016,DMK,0
CUDDALORE,CPM,12674.0,TAMIL NADU,5,2016,DMK,0
CUDDALORE,NOTA,11513.0,TAMIL NADU,5,2016,DMK,0
CUDDALORE,IND,11176.0,TAMIL NADU,5,2016,DMK,0
CUDDALORE,BJP,4294.0,TAMIL NADU,5,2016,DMK,0
CUDDALORE,BSP,1583.0,TAMIL NADU,5,2016,DMK,0
CUDDALORE,IJK,1240.0,TAMIL NADU,5,2016,DMK,0
CUDDALORE,VTIP,294.0,TAMIL NADU,5,2016,DMK,0
CUDDALORE,TSC,94.0,TAMIL NADU,5,2016,DMK,0
COIMBATORE,ADMK,531320.0,TAMIL NADU,5,2016,ADMK,203508
COIMBATORE,DMK,327812.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,BJP,115547.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,INC,106715.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,MDMK,25876.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,DMDK,25259.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,NOTA,24503.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,CPM,24122.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,KMDK,21157.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,ntk,19478.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,PMK,12684.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,IND,9608.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,BSP,1962.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,SDPI,1741.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,GMI,1277.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,WPOI,1037.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,CPI(ML)(L),1004.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,AIFB,816.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,SP,481.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,NCP,365.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,TMMK,326.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,UMK,313.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,VBMP,283.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,PPIS,228.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,GPI,201.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,SHS,188.0,TAMIL NADU,5,2016,ADMK,0
COIMBATORE,RPI(A),130.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,ADMK,404472.0,TAMIL NADU,5,2016,ADMK,140979
CHIDAMBARAM,DMK,263493.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,PMK,187335.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,VCK,101878.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,INC,84214.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,CPM,23314.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,MDMK,21405.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,IND,16273.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,DMDK,13599.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,NOTA,10741.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,ntk,7577.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,BJP,3903.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,BSP,3195.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,IJK,2498.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,SDPI,1775.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,LJP,502.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,NCP,414.0,TAMIL NADU,5,2016,ADMK,0
CHIDAMBARAM,VTIP,231.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,ADMK,443754.0,TAMIL NADU,5,2016,ADMK,33624
CHENNAI SOUTH,DMK,410130.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,BJP,86162.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,INC,53448.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,PMK,43139.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,NOTA,26353.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,DMDK,25594.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,ntk,24932.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,IND,15225.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,VCK,15129.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,CPI,5221.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,TMC(M),4753.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,BSP,1684.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,YSP,940.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,FIP,803.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,KMDK,296.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,GAPP,235.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,GMI,197.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,SHS,184.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,VTK,178.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,LJP,95.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,MMKA,94.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,JJ,77.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI SOUTH,PPIS,67.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,ADMK,421734.0,TAMIL NADU,5,2016,ADMK,49354
CHENNAI NORTH,DMK,372380.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,INC,47174.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,DMDK,19739.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,BJP,19674.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,PMK,17925.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,NOTA,17544.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,ntk,16755.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,CPM,15983.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,IND,12142.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,SDPI,5270.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,VCK,4195.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,TMC(M),3191.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,BSP,1896.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,SHS,1018.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,YSP,609.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,IJK,482.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,VTIP,398.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,RPI(A),355.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,MKat,299.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,GokMK,252.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,SUCI,132.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,PPIS,132.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,JJ,112.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,AIWUP,72.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,VBMP,60.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,AUK,55.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI NORTH,LJP,54.0,TAMIL NADU,5,2016,ADMK,0
CHENNAI CENTRAL,DMK,363623.0,TAMIL NADU,5,2016,DMK,48915
CHENNAI CENTRAL,ADMK,314708.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,BJP,50583.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,DMDK,20062.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,NOTA,19447.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,PMK,18899.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,MDMK,16159.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,ntk,12124.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,IND,6365.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,SDPI,4161.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,YSP,2456.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,BSP,1142.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,VTK,475.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,SHS,214.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,CDF,170.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,MKat,154.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,RPI(A),119.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,TSC,87.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,EDP,82.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,GMI,71.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,PPIS,58.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,JaSD,54.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,DMSK,49.0,TAMIL NADU,5,2016,DMK,0
CHENNAI CENTRAL,LJP,44.0,TAMIL NADU,5,2016,DMK,0
CHANDNI CHOWK,AAAP,556025.0,NCT OF DELHI,2,2015,AAAP,220871
CHANDNI CHOWK,BJP,335154.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,INC,117609.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,IND,7403.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,BSP,5706.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,NOTA,4370.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,CPI,644.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,NCP,313.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,SHS,285.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,RPI(A),260.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,kajp,234.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,BMUP,225.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,IUML,194.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,CPI(ML)(L),183.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,SUCI,130.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,NACP,120.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,ABHM,117.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,bjdi,116.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,ASSP,114.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,BJKD,108.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,NADP,103.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,HCP,100.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,JKNPP,90.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,JD(U),80.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,SASAPT,71.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,LPSP,62.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,DJP,53.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,GaRPa,45.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,PSPARTY,43.0,NCT OF DELHI,2,2015,AAAP,0
CHANDNI CHOWK,AIMF,7.0,NCT OF DELHI,2,2015,AAAP,0
CHANDAULI,BJP,341629.0,UTTAR PRADESH,3,2017,BJP,24141
CHANDAULI,SP,317488.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,BSP,272906.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,SBSP,83778.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,IND,20704.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,NOTA,8359.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,PMSP,7811.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,RLD,4453.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,MADP,2981.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,NINSHAD,2929.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,NCP,2434.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,BMUP,2396.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,JANADIP,1310.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,ASP,1196.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,CPI(ML)(L),1141.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,SSD,1113.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,RKSP,1001.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,MAHAD,954.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,BSD,812.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,PGSP,760.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,BMtP,704.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,SARSAMP,546.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,LD,529.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,BSKD,452.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,RVMP,414.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,SHS,410.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,RPI(A),368.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,GEkP,329.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,JRPa,309.0,UTTAR PRADESH,3,2017,BJP,0
CHANDAULI,POOPEP,261.0,UTTAR PRADESH,3,2017,BJP,0
CHALAKUDY,INC,358685.0,KERALA,5,2016,INC,113738
CHALAKUDY,CPM,244947.0,KERALA,5,2016,INC,0
CHALAKUDY,CPI,134733.0,KERALA,5,2016,INC,0
CHALAKUDY,BDJS,105522.0,KERALA,5,2016,INC,0
CHALAKUDY,JD(S),57480.0,KERALA,5,2016,INC,0
CHALAKUDY,BJP,39080.0,KERALA,5,2016,INC,0
CHALAKUDY,RSP,33384.0,KERALA,5,2016,INC,0
CHALAKUDY,KEC,9014.0,KERALA,5,2016,INC,0
CHALAKUDY,IND,6033.0,KERALA,5,2016,INC,0
CHALAKUDY,NOTA,5761.0,KERALA,5,2016,INC,0
CHALAKUDY,WPOI,5004.0,KERALA,5,2016,INC,0
CHALAKUDY,SDPI,4335.0,KERALA,5,2016,INC,0
CHALAKUDY,PDP,1757.0,KERALA,5,2016,INC,0
CHALAKUDY,BSP,1670.0,KERALA,5,2016,INC,0
CHALAKUDY,SP,1482.0,KERALA,5,2016,INC,0
CHALAKUDY,SUCI,909.0,KERALA,5,2016,INC,0
CHALAKUDY,SDP,564.0,KERALA,5,2016,INC,0
CHALAKUDY,CPIM,227.0,KERALA,5,2016,INC,0
CHALAKUDY,CPI(ML)(L),116.0,KERALA,5,2016,INC,0
BUXAR,BJP,290554.0,BIHAR,11,2015,BJP,60590
BUXAR,JD(U),229964.0,BIHAR,11,2015,BJP,0
BUXAR,RJD,143569.0,BIHAR,11,2015,BJP,0
BUXAR,BSP,78722.0,BIHAR,11,2015,BJP,0
BUXAR,INC,66527.0,BIHAR,11,2015,BJP,0
BUXAR,IND,63078.0,BIHAR,11,2015,BJP,0
BUXAR,BLSP,50742.0,BIHAR,11,2015,BJP,0
BUXAR,CPI(ML)(L),13356.0,BIHAR,11,2015,BJP,0
BUXAR,NOTA,13147.0,BIHAR,11,2015,BJP,0
BUXAR,SHS,7691.0,BIHAR,11,2015,BJP,0
BUXAR,JAPL,6976.0,BIHAR,11,2015,BJP,0
BUXAR,CPI,5987.0,BIHAR,11,2015,BJP,0
BUXAR,SBSP,5540.0,BIHAR,11,2015,BJP,0
BUXAR,jhspt,3641.0,BIHAR,11,2015,BJP,0
BUXAR,SP,3630.0,BIHAR,11,2015,BJP,0
BUXAR,BMUP,1740.0,BIHAR,11,2015,BJP,0
BUXAR,CPM,1316.0,BIHAR,11,2015,BJP,0
BUXAR,HCP,986.0,BIHAR,11,2015,BJP,0
BUXAR,SSD,625.0,BIHAR,11,2015,BJP,0
BUXAR,SASAPT,598.0,BIHAR,11,2015,BJP,0
BUXAR,AVIRP,481.0,BIHAR,11,2015,BJP,0
