PC_NAME,PARTYABBRE,TOTALVALIDVOTESPOLLED,MONTH,YEAR,WINNER
HAMIRPUR,INC,84972.0,3,2017,BJP
HAMIRPUR,IND,13782.0,3,2017,BJP
HAMIRPUR,JAM,2178.0,3,2017,BJP
HAMIRPUR,JANADIP,5974.0,3,2017,BJP
HAMIRPUR,KYP,451.0,3,2017,BJP
HAMIRPUR,LD,4688.0,3,2017,BJP
HAMIRPUR,NINSHAD,8513.0,3,2017,BJP
HAMIRPUR,NOTA,16321.0,3,2017,BJP
HAMIRPUR,RLD,3204.0,3,2017,BJP
HAMIRPUR,RSOSP,1206.0,3,2017,BJP
HAMIRPUR,SP,173483.0,3,2017,BJP
HAMIRPUR,VIP,748.0,3,2017,BJP
HARDOI,BAHUMP,229.0,3,2017,BJP
HARDOI,BJP,444766.0,3,2017,BJP
HARDOI,BKrD,767.0,3,2017,BJP
HARDOI,BMUP,2383.0,3,2017,BJP
HARDOI,BSP,286355.0,3,2017,BJP
HARDOI,BSRD,1421.0,3,2017,BJP
HARDOI,CPI,2000.0,3,2017,BJP
HARDOI,CPM,1139.0,3,2017,BJP
HARDOI,INC,51819.0,3,2017,BJP
HARDOI,IND,21384.0,3,2017,BJP
HARDOI,JAM,3907.0,3,2017,BJP
HARDOI,LD,297.0,3,2017,BJP
HARDOI,MD,1150.0,3,2017,BJP
HARDOI,ManKP,351.0,3,2017,BJP
HARDOI,NOTA,11123.0,3,2017,BJP
HARDOI,RAJAP,304.0,3,2017,BJP
HARDOI,RASHVIP,2556.0,3,2017,BJP
HARDOI,RLD,2980.0,3,2017,BJP
HARDOI,RtJP,329.0,3,2017,BJP
HARDOI,SP,235626.0,3,2017,BJP
HARDWAR,AVIRP,125.0,3,2017,BJP
HARDWAR,BJP,588088.0,3,2017,BJP
HARDWAR,BMF,96.0,3,2017,BJP
HARDWAR,BMUP,502.0,3,2017,BJP
HARDWAR,BSP,177645.0,3,2017,BJP
HARDWAR,BaSaPa,528.0,3,2017,BJP
HARDWAR,CPM,322.0,3,2017,BJP
HARDWAR,HAMJANPA,241.0,3,2017,BJP
HARDWAR,INC,417785.0,3,2017,BJP
HARDWAR,IND,86764.0,3,2017,BJP
HARDWAR,NCP,217.0,3,2017,BJP
HARDWAR,NOTA,7041.0,3,2017,BJP
HARDWAR,PEPART,72.0,3,2017,BJP
HARDWAR,RLD,3674.0,3,2017,BJP
HARDWAR,RaAP,128.0,3,2017,BJP
HARDWAR,SAVIPA,277.0,3,2017,BJP
HARDWAR,SHS,192.0,3,2017,BJP
HARDWAR,SP,2841.0,3,2017,BJP
HARDWAR,SaSP,373.0,3,2017,BJP
HARDWAR,UKDD,213.0,3,2017,BJP
HARDWAR,UKKD,3055.0,3,2017,BJP
HARDWAR,bkdl,149.0,3,2017,BJP
HASSAN,AKBRP,181.0,5,2013,JD(S)
HASSAN,BDBRAJP,2154.0,5,2013,JD(S)
HASSAN,BJP,40529.0,5,2013,JD(S)
HASSAN,BPJP,173.0,5,2013,JD(S)
HASSAN,BRPP,357.0,5,2013,JD(S)
HASSAN,BSP,15228.0,5,2013,JD(S)
HASSAN,BSRCP,10519.0,5,2013,JD(S)
HASSAN,HND,2054.0,5,2013,JD(S)
HASSAN,INC,395205.0,5,2013,JD(S)
HASSAN,IND,57681.0,5,2013,JD(S)
HASSAN,JD(S),543966.0,5,2013,JD(S)
HASSAN,JD(U),3444.0,5,2013,JD(S)
HASSAN,KJP,115937.0,5,2013,JD(S)
HASSAN,KRRS,1323.0,5,2013,JD(S)
HASSAN,LSP,2179.0,5,2013,JD(S)
HASSAN,NPP,150.0,5,2013,JD(S)
HASSAN,SAJP,842.0,5,2013,JD(S)
HASSAN,SDPI,771.0,5,2013,JD(S)
HASSAN,SP,538.0,5,2013,JD(S)
HATHRAS,ADRSP,257.0,3,2017,BJP
HATHRAS,AIFB,314.0,3,2017,BJP
HATHRAS,AZAD,1976.0,3,2017,BJP
HATHRAS,BJP,484841.0,3,2017,BJP
HATHRAS,BSP,322960.0,3,2017,BJP
HATHRAS,INC,48235.0,3,2017,BJP
HATHRAS,IND,26397.0,3,2017,BJP
HATHRAS,JAM,2508.0,3,2017,BJP
HATHRAS,JANADIP,1094.0,3,2017,BJP
HATHRAS,LD,974.0,3,2017,BJP
HATHRAS,MD,5349.0,3,2017,BJP
HATHRAS,MHP,233.0,3,2017,BJP
HATHRAS,NOTA,6157.0,3,2017,BJP
HATHRAS,RLD,97542.0,3,2017,BJP
HATHRAS,RSHP,843.0,3,2017,BJP
HATHRAS,SARP,162.0,3,2017,BJP
HATHRAS,SP,143404.0,3,2017,BJP
HATHRAS,SWAJANPA,361.0,3,2017,BJP
HATHRAS,SaJPCs,310.0,3,2017,BJP
HATHRAS,SamAP,136.0,3,2017,BJP
HATKANANGLE,ABHM,475.0,10,2014,INC
HATKANANGLE,BBM,1495.0,10,2014,INC
HATKANANGLE,BJP,179577.0,10,2014,INC
HATKANANGLE,BMUP,6213.0,10,2014,INC
HATKANANGLE,BSP,5729.0,10,2014,INC
HATKANANGLE,CPM,5802.0,10,2014,INC
HATKANANGLE,INC,271537.0,10,2014,INC
HATKANANGLE,IND,56539.0,10,2014,INC
HATKANANGLE,JJP,2038.0,10,2014,INC
HATKANANGLE,JSS,107188.0,10,2014,INC
HATKANANGLE,LAP,360.0,10,2014,INC
HATKANANGLE,MNS,4955.0,10,2014,INC
HATKANANGLE,NBPP,1211.0,10,2014,INC
HATKANANGLE,NCP,268839.0,10,2014,INC
HATKANANGLE,NOTA,7410.0,10,2014,INC
HATKANANGLE,SHS,240561.0,10,2014,INC
HATKANANGLE,SWP,97782.0,10,2014,INC
HATKANANGLE,bns,491.0,10,2014,INC
HAVERI,BJP,182239.0,5,2013,INC
HAVERI,BSP,6399.0,5,2013,INC
HAVERI,BSRCP,73063.0,5,2013,INC
HAVERI,INC,500753.0,5,2013,INC
HAVERI,IND,94702.0,5,2013,INC
HAVERI,JD(S),36571.0,5,2013,INC
HAVERI,JD(U),2410.0,5,2013,INC
HAVERI,KJP,247111.0,5,2013,INC
HAVERI,LJP,507.0,5,2013,INC
HAVERI,LSP,2921.0,5,2013,INC
HAVERI,NCP,761.0,5,2013,INC
HAVERI,NPP,575.0,5,2013,INC
HAVERI,SJPA,814.0,5,2013,INC
HAVERI,SK,1127.0,5,2013,INC
HAVERI,SP,352.0,5,2013,INC
HAZARIBAGH,AAMP,1635.0,12,2014,JMM
HAZARIBAGH,AIFB,818.0,12,2014,JMM
HAZARIBAGH,AJSUP,283205.0,12,2014,JMM
HAZARIBAGH,BASAPA,3713.0,12,2014,JMM
HAZARIBAGH,BJP,334115.0,12,2014,JMM
HAZARIBAGH,BMUP,1012.0,12,2014,JMM
HAZARIBAGH,BSP,22830.0,12,2014,JMM
HAZARIBAGH,CPI,75634.0,12,2014,JMM
HAZARIBAGH,CPI(ML)(L),22982.0,12,2014,JMM
HAZARIBAGH,DESP,404.0,12,2014,JMM
HAZARIBAGH,INC,357784.0,12,2014,JMM
HAZARIBAGH,IND,164325.0,12,2014,JMM
HAZARIBAGH,IUML,12128.0,12,2014,JMM
HAZARIBAGH,JBSP,1005.0,12,2014,JMM
HAZARIBAGH,JD(U),34872.0,12,2014,JMM
HAZARIBAGH,JKP,2826.0,12,2014,JMM
HAZARIBAGH,JKPP,2040.0,12,2014,JMM
HAZARIBAGH,JMM,362903.0,12,2014,JMM
HAZARIBAGH,JVM,110821.0,12,2014,JMM
HAZARIBAGH,NCP,5330.0,12,2014,JMM
HAZARIBAGH,NOTA,19925.0,12,2014,JMM
HAZARIBAGH,NSAM,3986.0,12,2014,JMM
HAZARIBAGH,PMS,2824.0,12,2014,JMM
HAZARIBAGH,SAP,8943.0,12,2014,JMM
HAZARIBAGH,SP,7152.0,12,2014,JMM
HINDUPUR,AAAP,2062.0,5,2014,TDP
HINDUPUR,AIMIM,1277.0,5,2014,TDP
HINDUPUR,BSP,15033.0,5,2014,TDP
HINDUPUR,CPI,1170.0,5,2014,TDP
HINDUPUR,INC,40368.0,5,2014,TDP
HINDUPUR,IND,7909.0,5,2014,TDP
HINDUPUR,JaSPa,4705.0,5,2014,TDP
HINDUPUR,LSP,518.0,5,2014,TDP
HINDUPUR,NOTA,6341.0,5,2014,TDP
HINDUPUR,PPOI,602.0,5,2014,TDP
HINDUPUR,RPS,1247.0,5,2014,TDP
HINDUPUR,SUCI,448.0,5,2014,TDP
HINDUPUR,TDP,586298.0,5,2014,TDP
HINDUPUR,YSRCP,509994.0,5,2014,TDP
HINGOLI,AIFB,359.0,10,2014,BJP
HINGOLI,AwVP,192.0,10,2014,BJP
HINGOLI,BBM,31121.0,10,2014,BJP
HINGOLI,BJP,264035.0,10,2014,BJP
HINGOLI,BMUP,5390.0,10,2014,BJP
HINGOLI,BSP,30445.0,10,2014,BJP
HINGOLI,CPI,3028.0,10,2014,BJP
HINGOLI,CPM,4158.0,10,2014,BJP
HINGOLI,INC,229951.0,10,2014,BJP
HINGOLI,IND,81018.0,10,2014,BJP
HINGOLI,MNS,9654.0,10,2014,BJP
HINGOLI,NCP,199269.0,10,2014,BJP
HINGOLI,NOTA,6293.0,10,2014,BJP
HINGOLI,PRCP,572.0,10,2014,BJP
HINGOLI,PWPI,380.0,10,2014,BJP
HINGOLI,RBS,216.0,10,2014,BJP
HINGOLI,RKCGP,433.0,10,2014,BJP
HINGOLI,RPI,925.0,10,2014,BJP
HINGOLI,RPIE,420.0,10,2014,BJP
HINGOLI,RSPS,17474.0,10,2014,BJP
HINGOLI,SHS,248182.0,10,2014,BJP
HINGOLI,WPOI,526.0,10,2014,BJP
HISAR,BJP,333560.0,10,2014,INLD
HISAR,BSP,14567.0,10,2014,INLD
HISAR,BhSMP,279.0,10,2014,INLD
HISAR,CPI,612.0,10,2014,INLD
HISAR,CPM,4436.0,10,2014,INLD
HISAR,HJCBL,212364.0,10,2014,INLD
HISAR,HRKD,45.0,10,2014,INLD
HISAR,HaLP,7662.0,10,2014,INLD
HISAR,INC,177067.0,10,2014,INLD
HISAR,IND,66450.0,10,2014,INLD
HISAR,INLD,376498.0,10,2014,INLD
HISAR,NOTA,3220.0,10,2014,INLD
HISAR,RARS,890.0,10,2014,INLD
HISAR,RASAP,102.0,10,2014,INLD
HISAR,RBC,858.0,10,2014,INLD
HISAR,RPP(LB),705.0,10,2014,INLD
HISAR,SMBHP,1110.0,10,2014,INLD
HISAR,SP,443.0,10,2014,INLD
HISAR,SUCI,194.0,10,2014,INLD
HISAR,sjsp,115.0,10,2014,INLD
HOOGHLY,AIFB,155471.0,5,2016,AITC
HOOGHLY,AITC,690515.0,5,2016,AITC
HOOGHLY,BJP,123287.0,5,2016,AITC
HOOGHLY,BSP,1852.0,5,2016,AITC
HOOGHLY,CPI(ML)(L),6767.0,5,2016,AITC
HOOGHLY,CPM,319622.0,5,2016,AITC
HOOGHLY,FDLP,1712.0,5,2016,AITC
HOOGHLY,INC,69641.0,5,2016,AITC
HOOGHLY,IND,10407.0,5,2016,AITC
HOOGHLY,JDP,1439.0,5,2016,AITC
HOOGHLY,JMM,1509.0,5,2016,AITC
HOOGHLY,NOTA,25773.0,5,2016,AITC
HOOGHLY,PDS,4173.0,5,2016,AITC
HOOGHLY,SUCI,4877.0,5,2016,AITC
HOSHANGABAD,ABGP,415.0,12,2013,BJP
HOSHANGABAD,BA S D,2039.0,12,2013,BJP
HOSHANGABAD,BJP,678210.0,12,2013,BJP
HOSHANGABAD,BSCP,1382.0,12,2013,BJP
HOSHANGABAD,BSP,21087.0,12,2013,BJP
HOSHANGABAD,GGP,6534.0,12,2013,BJP
HOSHANGABAD,GMS,2759.0,12,2013,BJP
HOSHANGABAD,INC,365770.0,12,2013,BJP
HOSHANGABAD,IND,82222.0,12,2013,BJP
HOSHANGABAD,NCP,2760.0,12,2013,BJP
HOSHANGABAD,NOTA,28527.0,12,2013,BJP
HOSHANGABAD,RPI,1262.0,12,2013,BJP
HOSHANGABAD,RSMD,576.0,12,2013,BJP
HOSHANGABAD,SP,3297.0,12,2013,BJP
HOSHANGABAD,SWJP,6565.0,12,2013,BJP
HOSHANGABAD,SamSP,1889.0,12,2013,BJP
HOSHIARPUR,AAAP,262104.0,3,2017,INC
HOSHIARPUR,APPA,4321.0,3,2017,INC
HOSHIARPUR,BDPty,1958.0,3,2017,INC
HOSHIARPUR,BJP,156747.0,3,2017,INC
HOSHIARPUR,BMUP,399.0,3,2017,INC
HOSHIARPUR,BSP,32980.0,3,2017,INC
HOSHIARPUR,BSP(A),375.0,3,2017,INC
HOSHIARPUR,CPI,849.0,3,2017,INC
HOSHIARPUR,DBSP,176.0,3,2017,INC
HOSHIARPUR,DEMSWP,278.0,3,2017,INC
HOSHIARPUR,DPIN,892.0,3,2017,INC
HOSHIARPUR,HND,163.0,3,2017,INC
HOSHIARPUR,HSS,1027.0,3,2017,INC
HOSHIARPUR,INC,426093.0,3,2017,INC
HOSHIARPUR,IND,35307.0,3,2017,INC
HOSHIARPUR,IVD,542.0,3,2017,INC
HOSHIARPUR,NCP,124.0,3,2017,INC
HOSHIARPUR,NOTA,8091.0,3,2017,INC
HOSHIARPUR,RMPOI,1173.0,3,2017,INC
HOSHIARPUR,SAD,169885.0,3,2017,INC
HOSHIARPUR,SAD(M),3858.0,3,2017,INC
HOSHIARPUR,SAPUNPA,128.0,3,2017,INC
HOSHIARPUR,SHS,524.0,3,2017,INC
HOWRAH,AIFB,130261.0,5,2016,AITC
HOWRAH,AITC,575522.0,5,2016,AITC
HOWRAH,BJP,158237.0,5,2016,AITC
HOWRAH,BSP,5304.0,5,2016,AITC
HOWRAH,CPM,186249.0,5,2016,AITC
HOWRAH,INC,34958.0,5,2016,AITC
HOWRAH,IND,17848.0,5,2016,AITC
HOWRAH,IUC,2545.0,5,2016,AITC
HOWRAH,JD(S),197.0,5,2016,AITC
HOWRAH,JD(U),38806.0,5,2016,AITC
HOWRAH,MHB,473.0,5,2016,AITC
HOWRAH,NOTA,17798.0,5,2016,AITC
HOWRAH,PDS,441.0,5,2016,AITC
HOWRAH,STPI,245.0,5,2016,AITC
HOWRAH,SUCI,3449.0,5,2016,AITC
HYDERABAD,AAAP,6016.0,5,2014,AIMIM
HYDERABAD,AIACP,601.0,5,2014,AIMIM
HYDERABAD,AIMIM,462418.0,5,2014,AIMIM
HYDERABAD,BJP,209504.0,5,2014,AIMIM
HYDERABAD,BSP,3144.0,5,2014,AIMIM
HYDERABAD,CPM,978.0,5,2014,AIMIM
HYDERABAD,DABAP,187.0,5,2014,AIMIM
HYDERABAD,ESP,477.0,5,2014,AIMIM
HYDERABAD,ICSP,223.0,5,2014,AIMIM
HYDERABAD,IMPP,99.0,5,2014,AIMIM
HYDERABAD,INC,82979.0,5,2014,AIMIM
HYDERABAD,IND,16336.0,5,2014,AIMIM
HYDERABAD,JAP,207.0,5,2014,AIMIM
HYDERABAD,JaSPa,153.0,5,2014,AIMIM
HYDERABAD,LSP,2018.0,5,2014,AIMIM
HYDERABAD,MBT,54694.0,5,2014,AIMIM
HYDERABAD,NBNP,471.0,5,2014,AIMIM
HYDERABAD,NOTA,6132.0,5,2014,AIMIM
HYDERABAD,PPOI,405.0,5,2014,AIMIM
HYDERABAD,RLD,104.0,5,2014,AIMIM
HYDERABAD,SHS,204.0,5,2014,AIMIM
HYDERABAD,SP(I),364.0,5,2014,AIMIM
HYDERABAD,SRS,116.0,5,2014,AIMIM
HYDERABAD,TDP,55546.0,5,2014,AIMIM
HYDERABAD,TECPI,255.0,5,2014,AIMIM
HYDERABAD,TLP,428.0,5,2014,AIMIM
HYDERABAD,TPS,275.0,5,2014,AIMIM
HYDERABAD,TRS,55584.0,5,2014,AIMIM
HYDERABAD,YSRCP,11424.0,5,2014,AIMIM
HYDERABAD,mmsp,234.0,5,2014,AIMIM
IDUKKI,ADMK,16126.0,5,2016,INC
IDUKKI,BDJS,78047.0,5,2016,INC
IDUKKI,BJP,31184.0,5,2016,INC
IDUKKI,BSP,1981.0,5,2016,INC
IDUKKI,CPI,126853.0,5,2016,INC
IDUKKI,CPM,165790.0,5,2016,INC
IDUKKI,INC,210596.0,5,2016,INC
IDUKKI,IND,99375.0,5,2016,INC
IDUKKI,KEC(M),183305.0,5,2016,INC
IDUKKI,NOTA,5061.0,5,2016,INC
IDUKKI,PDP,2482.0,5,2016,INC
IDUKKI,SDPI,4452.0,5,2016,INC
IDUKKI,SUCI,811.0,5,2016,INC
INDORE,BA S D,3118.0,12,2013,BJP
INDORE,BJP,353440.0,12,2013,BJP
INDORE,BSP,5978.0,12,2013,BJP
INDORE,INC,262256.0,12,2013,BJP
INDORE,IND,54272.0,12,2013,BJP
INDORE,NOTA,9066.0,12,2013,BJP
INDORE,SBI,399.0,12,2013,BJP
INDORE,SP,883.0,12,2013,BJP
INNER MANIPUR,AIFB,146.0,3,2017,INC
INNER MANIPUR,AITC,22588.0,3,2017,INC
INNER MANIPUR,BJP,317453.0,3,2017,INC
INNER MANIPUR,CPI,4474.0,3,2017,INC
INNER MANIPUR,CPM,214.0,3,2017,INC
INNER MANIPUR,INC,337772.0,3,2017,INC
INNER MANIPUR,IND,29352.0,3,2017,INC
INNER MANIPUR,LJP,26843.0,3,2017,INC
INNER MANIPUR,MDPF,113.0,3,2017,INC
INNER MANIPUR,MNDF,16604.0,3,2017,INC
INNER MANIPUR,MPEP,447.0,3,2017,INC
INNER MANIPUR,NCP,6802.0,3,2017,INC
INNER MANIPUR,NEINDP,37533.0,3,2017,INC
INNER MANIPUR,NOTA,5550.0,3,2017,INC
INNER MANIPUR,NPEP,26547.0,3,2017,INC
INNER MANIPUR,PRJA,663.0,3,2017,INC
JABALPUR,ABGP,3845.0,12,2013,BJP
JABALPUR,AD,115.0,12,2013,BJP
JABALPUR,BJP,575411.0,12,2013,BJP
JABALPUR,BSCP,1859.0,12,2013,BJP
JABALPUR,BSP,31028.0,12,2013,BJP
JABALPUR,CPI,868.0,12,2013,BJP
JABALPUR,GGP,7505.0,12,2013,BJP
JABALPUR,INC,450254.0,12,2013,BJP
JABALPUR,IND,18555.0,12,2013,BJP
JABALPUR,IUML,412.0,12,2013,BJP
JABALPUR,JD(U),3094.0,12,2013,BJP
JABALPUR,NCP,587.0,12,2013,BJP
JABALPUR,NOTA,26056.0,12,2013,BJP
JABALPUR,PBI,357.0,12,2013,BJP
JABALPUR,RSMD,583.0,12,2013,BJP
JABALPUR,SHS,8365.0,12,2013,BJP
JABALPUR,SP,8455.0,12,2013,BJP
JADAVPUR,AITC,668377.0,5,2016,AITC
JADAVPUR,BJP,95832.0,5,2016,AITC
JADAVPUR,BSP,5875.0,5,2016,AITC
JADAVPUR,CPI,82426.0,5,2016,AITC
JADAVPUR,CPM,476070.0,5,2016,AITC
JADAVPUR,IND,12215.0,5,2016,AITC
JADAVPUR,LJP,3116.0,5,2016,AITC
JADAVPUR,MPOI,1419.0,5,2016,AITC
JADAVPUR,NOTA,20463.0,5,2016,AITC
JADAVPUR,SHS,1032.0,5,2016,AITC
JADAVPUR,SUCI,14052.0,5,2016,AITC
JADAVPUR,WPOI,4039.0,5,2016,AITC
JAGATSINGHPUR,AAAP,3763.0,5,2014,BJD
JAGATSINGHPUR,AOP,1158.0,5,2014,BJD
JAGATSINGHPUR,BJD,572713.0,5,2014,BJD
JAGATSINGHPUR,BJP,112375.0,5,2014,BJD
JAGATSINGHPUR,BSP,4457.0,5,2014,BJD
JAGATSINGHPUR,CPI,12472.0,5,2014,BJD
JAGATSINGHPUR,CPI(ML)(L),722.0,5,2014,BJD
JAGATSINGHPUR,INC,339150.0,5,2014,BJD
JAGATSINGHPUR,IND,71168.0,5,2014,BJD
JAGATSINGHPUR,KS,6222.0,5,2014,BJD
JAGATSINGHPUR,NOTA,5833.0,5,2014,BJD
JAGATSINGHPUR,ojm,1716.0,5,2014,BJD
JAGATSINGHPUR,skd,620.0,5,2014,BJD
JAHANABAD,ABHM,982.0,11,2015,RJD
JAHANABAD,AVIRP,1587.0,11,2015,RJD
JAHANABAD,BIP,1843.0,11,2015,RJD
JAHANABAD,BJP,37485.0,11,2015,RJD
JAHANABAD,BLSP,75694.0,11,2015,RJD
JAHANABAD,BMUP,1052.0,11,2015,RJD
JAHANABAD,BSP,18788.0,11,2015,RJD
JAHANABAD,CPI,6554.0,11,2015,RJD
JAHANABAD,CPI(ML)(L),47629.0,11,2015,RJD
JAHANABAD,GJDS,3393.0,11,2015,RJD
JAHANABAD,HAMS,85477.0,11,2015,RJD
JAHANABAD,IND,48287.0,11,2015,RJD
JAHANABAD,IPty,855.0,11,2015,RJD
JAHANABAD,JAPL,14819.0,11,2015,RJD
JAHANABAD,JD(U),110924.0,11,2015,RJD
JAHANABAD,JDR,794.0,11,2015,RJD
JAHANABAD,LD,890.0,11,2015,RJD
JAHANABAD,LJP,46870.0,11,2015,RJD
JAHANABAD,NADP,2178.0,11,2015,RJD
JAHANABAD,NCP,1556.0,11,2015,RJD
JAHANABAD,NJPI,3129.0,11,2015,RJD
JAHANABAD,NOTA,25760.0,11,2015,RJD
JAHANABAD,RJD,259071.0,11,2015,RJD
JAHANABAD,RJPD,1029.0,11,2015,RJD
JAHANABAD,RJnJnP,1300.0,11,2015,RJD
JAHANABAD,RPI,1282.0,11,2015,RJD
JAHANABAD,RSPTY,770.0,11,2015,RJD
JAHANABAD,RSadP,2196.0,11,2015,RJD
JAHANABAD,SASAPT,2562.0,11,2015,RJD
JAHANABAD,SHS,13674.0,11,2015,RJD
JAHANABAD,SP,3068.0,11,2015,RJD
JAHANABAD,SSD,501.0,11,2015,RJD
JAHANABAD,SUCI,584.0,11,2015,RJD
JAHANABAD,pms,356.0,11,2015,RJD
JAIPUR,AAP,58.0,12,2013,BJP
JAIPUR,AIFB,255.0,12,2013,BJP
JAIPUR,AKBAP,830.0,12,2013,BJP
JAIPUR,BA S D,987.0,12,2013,BJP
JAIPUR,BHBP,49.0,12,2013,BJP
JAIPUR,BJP,696512.0,12,2013,BJP
JAIPUR,BNNP,674.0,12,2013,BJP
JAIPUR,BRSP,341.0,12,2013,BJP
JAIPUR,BSP,7168.0,12,2013,BJP
JAIPUR,BYS,823.0,12,2013,BJP
JAIPUR,CPI,1699.0,12,2013,BJP
JAIPUR,INC,460843.0,12,2013,BJP
JAIPUR,IND,38140.0,12,2013,BJP
JAIPUR,IPGP,1933.0,12,2013,BJP
JAIPUR,JD(U),185.0,12,2013,BJP
JAIPUR,JGP,6066.0,12,2013,BJP
JAIPUR,LJP,360.0,12,2013,BJP
JAIPUR,MEDP,510.0,12,2013,BJP
JAIPUR,NCP,925.0,12,2013,BJP
JAIPUR,NOTA,17837.0,12,2013,BJP
JAIPUR,NPEP,16900.0,12,2013,BJP
JAIPUR,RBD,160.0,12,2013,BJP
JAIPUR,RJVP,363.0,12,2013,BJP
JAIPUR,RPI(A),568.0,12,2013,BJP
JAIPUR,SHS,148.0,12,2013,BJP
JAIPUR,SP,1070.0,12,2013,BJP
JAIPUR,VIP,554.0,12,2013,BJP
JAIPUR,WPOI,730.0,12,2013,BJP
JAIPUR RURAL,AKBAP,2313.0,12,2013,BJP
JAIPUR RURAL,ASP,182.0,12,2013,BJP
JAIPUR RURAL,BA S D,1217.0,12,2013,BJP
JAIPUR RURAL,BJP,412116.0,12,2013,BJP
JAIPUR RURAL,BNNP,475.0,12,2013,BJP
JAIPUR RURAL,BSP,13551.0,12,2013,BJP
JAIPUR RURAL,BYS,1766.0,12,2013,BJP
JAIPUR RURAL,CPI,1602.0,12,2013,BJP
JAIPUR RURAL,CPM,1467.0,12,2013,BJP
JAIPUR RURAL,INC,365398.0,12,2013,BJP
JAIPUR RURAL,IND,139528.0,12,2013,BJP
JAIPUR RURAL,IPGP,995.0,12,2013,BJP
JAIPUR RURAL,JD(U),3192.0,12,2013,BJP
JAIPUR RURAL,JGP,2659.0,12,2013,BJP
JAIPUR RURAL,JKNPP,113.0,12,2013,BJP
JAIPUR RURAL,LJP,1042.0,12,2013,BJP
JAIPUR RURAL,NOTA,13047.0,12,2013,BJP
JAIPUR RURAL,NPEP,116818.0,12,2013,BJP
JAIPUR RURAL,SHS,696.0,12,2013,BJP
JAIPUR RURAL,SP,304.0,12,2013,BJP
JAIPUR RURAL,bhpjp,253.0,12,2013,BJP
JAIPUR RURAL,nuzp,1710.0,12,2013,BJP
JAJPUR,AAAP,5107.0,5,2014,BJD
JAJPUR,AOP,6314.0,5,2014,BJD
JAJPUR,BISD,758.0,5,2014,BJD
JAJPUR,BJD,533441.0,5,2014,BJD
JAJPUR,BJP,84724.0,5,2014,BJD
JAJPUR,BMUP,1017.0,5,2014,BJD
JAJPUR,BSP,3306.0,5,2014,BJD
JAJPUR,INC,208224.0,5,2014,BJD
JAJPUR,IND,123875.0,5,2014,BJD
JAJPUR,KS,463.0,5,2014,BJD
JAJPUR,NOTA,6716.0,5,2014,BJD
JAJPUR,SUCI,3358.0,5,2014,BJD
JAJPUR,ojm,575.0,5,2014,BJD
JAJPUR,skd,2148.0,5,2014,BJD
JALANDHAR,AAAP,239774.0,3,2017,INC
JALANDHAR,AITC,751.0,3,2017,INC
JALANDHAR,APPA,1343.0,3,2017,INC
JALANDHAR,BJP,105513.0,3,2017,INC
JALANDHAR,BMUP,153.0,3,2017,INC
JALANDHAR,BRP,399.0,3,2017,INC
JALANDHAR,BRPP,822.0,3,2017,INC
JALANDHAR,BSP,59737.0,3,2017,INC
JALANDHAR,BSP(A),1779.0,3,2017,INC
JALANDHAR,CPM,1694.0,3,2017,INC
JALANDHAR,DBSP,270.0,3,2017,INC
JALANDHAR,DPI,440.0,3,2017,INC
JALANDHAR,HSS,103.0,3,2017,INC
JALANDHAR,IKL,299.0,3,2017,INC
JALANDHAR,INC,438324.0,3,2017,INC
JALANDHAR,IND,7145.0,3,2017,INC
JALANDHAR,JJJKP,252.0,3,2017,INC
JALANDHAR,KYP,338.0,3,2017,INC
JALANDHAR,LIP,401.0,3,2017,INC
JALANDHAR,NCP,490.0,3,2017,INC
JALANDHAR,NOTA,9374.0,3,2017,INC
JALANDHAR,RKSP,117.0,3,2017,INC
JALANDHAR,RMPOI,3374.0,3,2017,INC
JALANDHAR,SAD,260653.0,3,2017,INC
JALANDHAR,SAD(M),1877.0,3,2017,INC
JALANDHAR,SHS,1069.0,3,2017,INC
JALAUN,BIRK,962.0,3,2017,BJP
JALAUN,BJP,520054.0,3,2017,BJP
JALAUN,BMUP,1334.0,3,2017,BJP
JALAUN,BSCP,2290.0,3,2017,BJP
JALAUN,BSP,275645.0,3,2017,BJP
JALAUN,CPI(ML)(L),809.0,3,2017,BJP
JALAUN,INC,102908.0,3,2017,BJP
JALAUN,IND,17062.0,3,2017,BJP
JALAUN,JAM,1197.0,3,2017,BJP
JALAUN,JANADIP,901.0,3,2017,BJP
JALAUN,JAPL,1073.0,3,2017,BJP
JALAUN,KMBS,1138.0,3,2017,BJP
JALAUN,MD,22022.0,3,2017,BJP
JALAUN,NAPt,319.0,3,2017,BJP
JALAUN,NINSHAD,11415.0,3,2017,BJP
JALAUN,NOTA,11317.0,3,2017,BJP
JALAUN,PECP,18380.0,3,2017,BJP
JALAUN,RLD,4410.0,3,2017,BJP
JALAUN,RVLP,940.0,3,2017,BJP
JALAUN,RshJP,701.0,3,2017,BJP
JALAUN,SARSAMP,2381.0,3,2017,BJP
JALAUN,SP,187334.0,3,2017,BJP
JALAUN,SWAJANPA,3030.0,3,2017,BJP
JALAUN,VKP,926.0,3,2017,BJP
JALGAON,ABHM,212.0,10,2014,BJP
JALGAON,ARP,307.0,10,2014,BJP
JALGAON,BJP,323711.0,10,2014,BJP
JALGAON,BMUP,482.0,10,2014,BJP
JALGAON,BSP,4894.0,10,2014,BJP
JALGAON,INC,19342.0,10,2014,BJP
